zone	region	ID
"Casamance"	"Kolda"	3794
"Casamance"	"Kolda"	3795
"Casamance"	"Kolda"	3796
"Casamance"	"Kolda"	3797
"Sénégal oriental"	"Tambacounda"	3798
"Sénégal oriental"	"Tambacounda"	3799
"Sénégal oriental"	"Tambacounda"	3800
"Sénégal oriental"	"Tambacounda"	3801
"Sénégal oriental"	"Tambacounda"	3802
"Sénégal oriental"	"Tambacounda"	3803
"Sénégal oriental"	"Tambacounda"	3804
"Sénégal oriental"	"Tambacounda"	3805
"Sénégal oriental"	"Tambacounda"	3806
"Sénégal oriental"	"Tambacounda"	3807
"Sénégal oriental"	"Tambacounda"	3808
"Sénégal oriental"	"Tambacounda"	3809
"Sénégal oriental"	"Tambacounda"	3810
"Sénégal oriental"	"Tambacounda"	3811
"Sénégal oriental"	"Tambacounda"	3812
"Sénégal oriental"	"Tambacounda"	3813
"Sénégal oriental"	"Tambacounda"	3814
"Sénégal oriental"	"Tambacounda"	3815
"Sénégal oriental"	"Tambacounda"	3816
"Sénégal oriental"	"Tambacounda"	3817
"Sénégal oriental"	"Tambacounda"	3818
"Sénégal oriental"	"Tambacounda"	3819
"Sénégal oriental"	"Tambacounda"	3820
"Sénégal oriental"	"Tambacounda"	3821
"Sénégal oriental"	"Tambacounda"	3822
"Sénégal oriental"	"Tambacounda"	3823
"Sénégal oriental"	"Tambacounda"	3824
"Sénégal oriental"	"Tambacounda"	3825
"Sénégal oriental"	"Tambacounda"	3826
"Sénégal oriental"	"Tambacounda"	3827
"Sénégal oriental"	"Tambacounda"	3828
"Sénégal oriental"	"Tambacounda"	3829
"Sénégal oriental"	"Tambacounda"	3830
"Sénégal oriental"	"Tambacounda"	3831
"Sénégal oriental"	"Tambacounda"	3832
"Sénégal oriental"	"Tambacounda"	3833
"Sénégal oriental"	"Tambacounda"	3834
"Sénégal oriental"	"Tambacounda"	3835
"Sénégal oriental"	"Tambacounda"	3836
"Sénégal oriental"	"Tambacounda"	3837
"Sénégal oriental"	"Tambacounda"	3838
"Sénégal oriental"	"Tambacounda"	3839
"Sénégal oriental"	"Tambacounda"	3840
"Sénégal oriental"	"Tambacounda"	3841
"Sénégal oriental"	"Tambacounda"	3842
"Sénégal oriental"	"Tambacounda"	3843
"Sénégal oriental"	"Tambacounda"	3844
"Sénégal oriental"	"Tambacounda"	3845
"Sénégal oriental"	"Tambacounda"	3846
"Sénégal oriental"	"Tambacounda"	3847
"Sénégal oriental"	"Tambacounda"	3848
"Sénégal oriental"	"Tambacounda"	3849
"Sénégal oriental"	"Tambacounda"	3850
"Sénégal oriental"	"Tambacounda"	3851
"Sénégal oriental"	"Tambacounda"	3852
"Sénégal oriental"	"Tambacounda"	3853
"Sénégal oriental"	"Tambacounda"	3854
"Sénégal oriental"	"Tambacounda"	3855
"Sénégal oriental"	"Tambacounda"	3856
"Sénégal oriental"	"Tambacounda"	3857
"Sénégal oriental"	"Tambacounda"	3858
"Sénégal oriental"	"Tambacounda"	3859
"Sénégal oriental"	"Tambacounda"	3860
"Sénégal oriental"	"Tambacounda"	3861
"Sénégal oriental"	"Tambacounda"	3862
"Sénégal oriental"	"Tambacounda"	3863
"Sénégal oriental"	"Tambacounda"	3864
"Sénégal oriental"	"Tambacounda"	3865
"Sénégal oriental"	"Tambacounda"	3866
"Sénégal oriental"	"Tambacounda"	3867
"Sénégal oriental"	"Tambacounda"	3868
"Sénégal oriental"	"Tambacounda"	3869
"Sénégal oriental"	"Tambacounda"	3870
"Sénégal oriental"	"Tambacounda"	3871
"Sénégal oriental"	"Tambacounda"	3872
"Sénégal oriental"	"Tambacounda"	3873
"Sénégal oriental"	"Tambacounda"	3874
"Sénégal oriental"	"Tambacounda"	3875
"Sénégal oriental"	"Tambacounda"	3876
"Sénégal oriental"	"Tambacounda"	3877
"Sénégal oriental"	"Tambacounda"	3878
"Sénégal oriental"	"Tambacounda"	3879
"Sénégal oriental"	"Tambacounda"	3880
"Sénégal oriental"	"Tambacounda"	3881
"Sénégal oriental"	"Tambacounda"	3882
"Sénégal oriental"	"Tambacounda"	3883
"Sénégal oriental"	"Tambacounda"	3884
"Sénégal oriental"	"Tambacounda"	3885
"Sénégal oriental"	"Tambacounda"	3886
"Sénégal oriental"	"Tambacounda"	3887
"Sénégal oriental"	"Tambacounda"	3888
"Sénégal oriental"	"Tambacounda"	3889
"Sénégal oriental"	"Tambacounda"	3890
"Sénégal oriental"	"Tambacounda"	3891
"Sénégal oriental"	"Tambacounda"	3892
"Sénégal oriental"	"Tambacounda"	3893
"Sénégal oriental"	"Tambacounda"	3894
"Sénégal oriental"	"Tambacounda"	3895
"Sénégal oriental"	"Tambacounda"	3896
"Sénégal oriental"	"Tambacounda"	3897
"Sénégal oriental"	"Tambacounda"	3898
"Sénégal oriental"	"Tambacounda"	3899
"Sénégal oriental"	"Tambacounda"	3900
"Sénégal oriental"	"Tambacounda"	3901
"Sénégal oriental"	"Tambacounda"	3902
"Sénégal oriental"	"Tambacounda"	3903
"Sénégal oriental"	"Tambacounda"	3904
"Sénégal oriental"	"Tambacounda"	3905
"Sénégal oriental"	"Tambacounda"	3906
"Sénégal oriental"	"Tambacounda"	3907
"Sénégal oriental"	"Tambacounda"	3908
"Sénégal oriental"	"Tambacounda"	3909
"Sénégal oriental"	"Tambacounda"	3910
"Sénégal oriental"	"Tambacounda"	3911
"Sénégal oriental"	"Tambacounda"	3912
"Sénégal oriental"	"Tambacounda"	3913
"Sénégal oriental"	"Tambacounda"	3914
"Sénégal oriental"	"Tambacounda"	3915
"Sénégal oriental"	"Tambacounda"	3916
"Sénégal oriental"	"Tambacounda"	3917
"Sénégal oriental"	"Tambacounda"	3918
"Bassin Arachidier"	"Tambacounda"	3919
"Sénégal oriental"	"Tambacounda"	3920
"Sénégal oriental"	"Tambacounda"	3921
"Sénégal oriental"	"Tambacounda"	3922
"Sénégal oriental"	"Tambacounda"	3923
"Sénégal oriental"	"Tambacounda"	3924
"Sénégal oriental"	"Tambacounda"	3925
"Sénégal oriental"	"Tambacounda"	3926
"Sénégal oriental"	"Tambacounda"	3927
"Sénégal oriental"	"Tambacounda"	3928
"Sénégal oriental"	"Tambacounda"	3929
"Sénégal oriental"	"Tambacounda"	3930
"Sénégal oriental"	"Tambacounda"	3931
"Sénégal oriental"	"Tambacounda"	3932
"Sénégal oriental"	"Tambacounda"	3933
"Sénégal oriental"	"Tambacounda"	3934
"Sénégal oriental"	"Tambacounda"	3935
"Sénégal oriental"	"Tambacounda"	3936
"Sénégal oriental"	"Tambacounda"	3937
"Sénégal oriental"	"Tambacounda"	3938
"Sénégal oriental"	"Tambacounda"	3939
"Sénégal oriental"	"Tambacounda"	3940
"Sénégal oriental"	"Tambacounda"	3941
"Sénégal oriental"	"Tambacounda"	3942
"Sénégal oriental"	"Tambacounda"	3943
"Sénégal oriental"	"Tambacounda"	3944
"Sénégal oriental"	"Tambacounda"	3945
"Sénégal oriental"	"Tambacounda"	3946
"Sénégal oriental"	"Tambacounda"	3947
"Sénégal oriental"	"Tambacounda"	3948
"Sénégal oriental"	"Tambacounda"	3949
"Sénégal oriental"	"Tambacounda"	3950
"Sénégal oriental"	"Tambacounda"	3951
"Sénégal oriental"	"Tambacounda"	3952
"Sénégal oriental"	"Tambacounda"	3953
"Sénégal oriental"	"Tambacounda"	3954
"Sénégal oriental"	"Tambacounda"	3955
"Sénégal oriental"	"Tambacounda"	3956
"Sénégal oriental"	"Tambacounda"	3957
"Sénégal oriental"	"Tambacounda"	3958
"Sénégal oriental"	"Tambacounda"	3959
"Sénégal oriental"	"Tambacounda"	3960
"Sénégal oriental"	"Tambacounda"	3961
"Sénégal oriental"	"Tambacounda"	3962
"Sénégal oriental"	"Tambacounda"	3963
"Sénégal oriental"	"Tambacounda"	3964
"Sénégal oriental"	"Tambacounda"	3965
"Sénégal oriental"	"Tambacounda"	3966
"Sénégal oriental"	"Tambacounda"	3967
"Sénégal oriental"	"Tambacounda"	3968
"Sénégal oriental"	"Tambacounda"	3969
"Sénégal oriental"	"Tambacounda"	3970
"Sénégal oriental"	"Tambacounda"	3971
"Sénégal oriental"	"Tambacounda"	3972
"Sénégal oriental"	"Tambacounda"	3973
"Sénégal oriental"	"Tambacounda"	3974
"Sénégal oriental"	"Tambacounda"	3975
"Sénégal oriental"	"Tambacounda"	3976
"Sénégal oriental"	"Tambacounda"	3977
"Sénégal oriental"	"Tambacounda"	3978
"Sénégal oriental"	"Tambacounda"	3979
"Sénégal oriental"	"Tambacounda"	3980
"Sénégal oriental"	"Tambacounda"	3981
"Sénégal oriental"	"Tambacounda"	3982
"Sénégal oriental"	"Tambacounda"	3983
"Sénégal oriental"	"Tambacounda"	3984
"Sénégal oriental"	"Tambacounda"	3985
"Sénégal oriental"	"Tambacounda"	3986
"Sénégal oriental"	"Tambacounda"	3987
"Sénégal oriental"	"Tambacounda"	3988
"Sénégal oriental"	"Tambacounda"	3989
"Sénégal oriental"	"Tambacounda"	3990
"Sénégal oriental"	"Tambacounda"	3991
"Sénégal oriental"	"Tambacounda"	3992
"Sénégal oriental"	"Tambacounda"	3993
"Sénégal oriental"	"Tambacounda"	3994
"Sénégal oriental"	"Tambacounda"	3995
"Sénégal oriental"	"Tambacounda"	3996
"Sénégal oriental"	"Tambacounda"	3997
"Sénégal oriental"	"Tambacounda"	3998
"Sénégal oriental"	"Tambacounda"	3999
"Sénégal oriental"	"Tambacounda"	4000
"Sénégal oriental"	"Tambacounda"	4001
"Sénégal oriental"	"Tambacounda"	4002
"Sénégal oriental"	"Tambacounda"	4003
"Sénégal oriental"	"Tambacounda"	4004
"Sénégal oriental"	"Tambacounda"	4005
"Sénégal oriental"	"Tambacounda"	4006
"Sénégal oriental"	"Tambacounda"	4007
"Sénégal oriental"	"Tambacounda"	4008
"Sénégal oriental"	"Tambacounda"	4009
"Sénégal oriental"	"Tambacounda"	4010
"Sénégal oriental"	"Tambacounda"	4011
"Sénégal oriental"	"Tambacounda"	4012
"Sénégal oriental"	"Tambacounda"	4013
"Sénégal oriental"	"Tambacounda"	4014
"Sénégal oriental"	"Tambacounda"	4015
"Sénégal oriental"	"Tambacounda"	4016
"Sénégal oriental"	"Tambacounda"	4017
"Sénégal oriental"	"Tambacounda"	4018
"Sénégal oriental"	"Tambacounda"	4019
"Sénégal oriental"	"Tambacounda"	4020
"Sénégal oriental"	"Tambacounda"	4021
"Sénégal oriental"	"Tambacounda"	4022
"Sénégal oriental"	"Tambacounda"	4023
"Sénégal oriental"	"Tambacounda"	4024
"Sénégal oriental"	"Tambacounda"	4025
"Sénégal oriental"	"Tambacounda"	4026
"Sénégal oriental"	"Tambacounda"	4027
"Sénégal oriental"	"Tambacounda"	4028
"Sénégal oriental"	"Tambacounda"	4029
"Sénégal oriental"	"Tambacounda"	4030
"Sénégal oriental"	"Tambacounda"	4031
"Sénégal oriental"	"Tambacounda"	4032
"Vallée du Fleuve Sénégal"	"Tambacounda"	4033
"Sénégal oriental"	"Tambacounda"	4034
"Sénégal oriental"	"Tambacounda"	4035
"Sénégal oriental"	"Tambacounda"	4036
"Sénégal oriental"	"Tambacounda"	4037
"Sénégal oriental"	"Tambacounda"	4038
"Sénégal oriental"	"Tambacounda"	4039
"Vallée du Fleuve Sénégal"	"Tambacounda"	4040
"Sénégal oriental"	"Tambacounda"	4041
"Sénégal oriental"	"Tambacounda"	4042
"Sénégal oriental"	"Tambacounda"	4043
"Sénégal oriental"	"Tambacounda"	4044
"Sénégal oriental"	"Tambacounda"	4045
"Sénégal oriental"	"Tambacounda"	4046
"Sénégal oriental"	"Tambacounda"	4047
"Sénégal oriental"	"Tambacounda"	4048
"Sénégal oriental"	"Tambacounda"	4049
"Sénégal oriental"	"Tambacounda"	4050
"Sénégal oriental"	"Tambacounda"	4051
"Sénégal oriental"	"Tambacounda"	4052
"Sénégal oriental"	"Tambacounda"	4053
"Sénégal oriental"	"Tambacounda"	4054
"Sénégal oriental"	"Tambacounda"	4055
"Sénégal oriental"	"Tambacounda"	4056
"Sénégal oriental"	"Tambacounda"	4057
"Sénégal oriental"	"Tambacounda"	4058
"Sénégal oriental"	"Tambacounda"	4059
"Sénégal oriental"	"Tambacounda"	4060
"Sénégal oriental"	"Tambacounda"	4061
"Sénégal oriental"	"Tambacounda"	4062
"Sénégal oriental"	"Tambacounda"	4063
"Sénégal oriental"	"Tambacounda"	4064
"Sénégal oriental"	"Tambacounda"	4065
"Sénégal oriental"	"Tambacounda"	4066
"Sénégal oriental"	"Tambacounda"	4067
"Sénégal oriental"	"Tambacounda"	4068
"Sénégal oriental"	"Tambacounda"	4069
"Sénégal oriental"	"Tambacounda"	4070
"Sénégal oriental"	"Tambacounda"	4071
"Sénégal oriental"	"Tambacounda"	4072
"Sénégal oriental"	"Tambacounda"	4073
"Sénégal oriental"	"Tambacounda"	4074
"Vallée du Fleuve Sénégal"	"Tambacounda"	4075
"Sénégal oriental"	"Tambacounda"	4076
"Sénégal oriental"	"Tambacounda"	4077
"Sénégal oriental"	"Tambacounda"	4078
"Sénégal oriental"	"Tambacounda"	4079
"Sénégal oriental"	"Tambacounda"	4080
"Sénégal oriental"	"Tambacounda"	4081
"Sénégal oriental"	"Tambacounda"	4082
"Sénégal oriental"	"Tambacounda"	4083
"Sénégal oriental"	"Tambacounda"	4084
"Sénégal oriental"	"Tambacounda"	4085
"Sénégal oriental"	"Tambacounda"	4086
"Sénégal oriental"	"Tambacounda"	4087
"Sénégal oriental"	"Tambacounda"	4088
"Sénégal oriental"	"Tambacounda"	4089
"Sénégal oriental"	"Tambacounda"	4090
"Sénégal oriental"	"Tambacounda"	4091
"Sénégal oriental"	"Tambacounda"	4092
"Sénégal oriental"	"Tambacounda"	4093
"Sénégal oriental"	"Tambacounda"	4094
"Sénégal oriental"	"Tambacounda"	4095
"Sénégal oriental"	"Tambacounda"	4096
"Sénégal oriental"	"Tambacounda"	4097
"Sénégal oriental"	"Tambacounda"	4098
"Sénégal oriental"	"Tambacounda"	4099
"Sénégal oriental"	"Tambacounda"	4100
"Sénégal oriental"	"Tambacounda"	4101
"Sénégal oriental"	"Tambacounda"	4102
"Sénégal oriental"	"Tambacounda"	4103
"Sénégal oriental"	"Tambacounda"	4104
"Sénégal oriental"	"Tambacounda"	4105
"Sénégal oriental"	"Tambacounda"	4106
"Sénégal oriental"	"Tambacounda"	4107
"Sénégal oriental"	"Tambacounda"	4108
"Niayes"	"Louga"	4109
"Niayes"	"Louga"	4110
"Niayes"	"Louga"	4111
"Niayes"	"Louga"	4112
"Niayes"	"Louga"	4113
"Niayes"	"Louga"	4114
"Niayes"	"Louga"	4115
"Niayes"	"Louga"	4116
"Niayes"	"Louga"	4117
"Niayes"	"Louga"	4118
"Niayes"	"Louga"	4119
"Niayes"	"Louga"	4120
"Niayes"	"Louga"	4121
"Niayes"	"Louga"	4122
"Niayes"	"Louga"	4123
"Niayes"	"Louga"	4124
"Niayes"	"Louga"	4125
"Niayes"	"Louga"	4126
"Niayes"	"Louga"	4127
"Niayes"	"Louga"	4128
"Niayes"	"Louga"	4129
"Niayes"	"Louga"	4130
"Niayes"	"Louga"	4131
"Niayes"	"Louga"	4132
"Niayes"	"Louga"	4133
"Niayes"	"Louga"	4134
"Niayes"	"Louga"	4135
"Niayes"	"Louga"	4136
"Niayes"	"Louga"	4137
"Niayes"	"Louga"	4138
"Niayes"	"Louga"	4139
"Niayes"	"Louga"	4140
"Niayes"	"Louga"	4141
"Niayes"	"Louga"	4142
"Niayes"	"Louga"	4143
"Niayes"	"Louga"	4144
"Niayes"	"Louga"	4145
"Niayes"	"Louga"	4146
"Niayes"	"Louga"	4147
"Niayes"	"Louga"	4148
"Niayes"	"Louga"	4149
"Niayes"	"Louga"	4150
"Niayes"	"Louga"	4151
"Niayes"	"Louga"	4152
"Niayes"	"Louga"	4153
"Niayes"	"Louga"	4154
"Niayes"	"Louga"	4155
"Niayes"	"Louga"	4156
"Niayes"	"Louga"	4157
"Niayes"	"Louga"	4158
"Niayes"	"Louga"	4159
"Niayes"	"Louga"	4160
"Niayes"	"Louga"	4161
"Niayes"	"Louga"	4162
"Niayes"	"Louga"	4163
"Niayes"	"Louga"	4164
"Niayes"	"Louga"	4165
"Niayes"	"Louga"	4166
"Niayes"	"Louga"	4167
"Niayes"	"Louga"	4168
"Niayes"	"Louga"	4169
"Niayes"	"Louga"	4170
"Niayes"	"Louga"	4171
"Niayes"	"Louga"	4172
"Niayes"	"Louga"	4173
"Niayes"	"Louga"	4174
"Niayes"	"Louga"	4175
"Niayes"	"Louga"	4176
"Niayes"	"Louga"	4177
"Niayes"	"Louga"	4178
"Niayes"	"Louga"	4179
"Niayes"	"Louga"	4180
"Niayes"	"Louga"	4181
"Niayes"	"Louga"	4182
"Niayes"	"Louga"	4183
"Niayes"	"Louga"	4184
"Niayes"	"Louga"	4185
"Niayes"	"Louga"	4186
"Niayes"	"Louga"	4187
"Niayes"	"Louga"	4188
"Niayes"	"Louga"	4189
"Niayes"	"Louga"	4190
"Niayes"	"Louga"	4191
"Niayes"	"Louga"	4192
"Niayes"	"Louga"	4193
"Niayes"	"Louga"	4194
"Niayes"	"Louga"	4195
"Niayes"	"Louga"	4196
"Niayes"	"Louga"	4197
"Bassin Arachidier"	"Kaolack"	4198
"Bassin Arachidier"	"Kaolack"	4199
"Bassin Arachidier"	"Kaolack"	4200
"Bassin Arachidier"	"Kaolack"	4201
"Bassin Arachidier"	"Kaolack"	4202
"Bassin Arachidier"	"Kaolack"	4203
"Bassin Arachidier"	"Kaolack"	4204
"Bassin Arachidier"	"Kaolack"	4205
"Bassin Arachidier"	"Kaolack"	4206
"Bassin Arachidier"	"Kaolack"	4207
"Bassin Arachidier"	"Kaolack"	4208
"Bassin Arachidier"	"Kaolack"	4209
"Bassin Arachidier"	"Kaolack"	4210
"Bassin Arachidier"	"Kaolack"	4211
"Bassin Arachidier"	"Kaolack"	4212
"Bassin Arachidier"	"Kaolack"	4213
"Bassin Arachidier"	"Kaolack"	4214
"Bassin Arachidier"	"Kaolack"	4215
"Bassin Arachidier"	"Kaolack"	4216
"Bassin Arachidier"	"Kaolack"	4217
"Bassin Arachidier"	"Kaolack"	4218
"Bassin Arachidier"	"Kaolack"	4219
"Bassin Arachidier"	"Kaolack"	4220
"Bassin Arachidier"	"Kaolack"	4221
"Bassin Arachidier"	"Kaolack"	4222
"Bassin Arachidier"	"Kaolack"	4223
"Bassin Arachidier"	"Kaolack"	4224
"Bassin Arachidier"	"Kaolack"	4225
"Bassin Arachidier"	"Kaolack"	4226
"Bassin Arachidier"	"Kaolack"	4227
"Bassin Arachidier"	"Kaolack"	4228
"Bassin Arachidier"	"Kaolack"	4229
"Bassin Arachidier"	"Kaolack"	4230
"Casamance"	"Kolda"	4231
"Casamance"	"Kolda"	4232
"Casamance"	"Kolda"	4233
"Casamance"	"Kolda"	4234
"Casamance"	"Kolda"	4235
"Casamance"	"Kolda"	4236
"Casamance"	"Kolda"	4237
"Casamance"	"Kolda"	4238
"Casamance"	"Kolda"	4239
"Casamance"	"Kolda"	4240
"Casamance"	"Kolda"	4241
"Casamance"	"Kolda"	4242
"Casamance"	"Kolda"	4243
"Casamance"	"Kolda"	4244
"Casamance"	"Kolda"	4245
"Casamance"	"Kolda"	4246
"Casamance"	"Kolda"	4247
"Casamance"	"Kolda"	4248
"Casamance"	"Kolda"	4249
"Casamance"	"Sedhiou"	4250
"Casamance"	"Sedhiou"	4251
"Casamance"	"Sedhiou"	4252
"Casamance"	"Sedhiou"	4253
"Casamance"	"Sedhiou"	4254
"Casamance"	"Sedhiou"	4255
"Casamance"	"Sedhiou"	4256
"Casamance"	"Sedhiou"	4257
"Casamance"	"Sedhiou"	4258
"Casamance"	"Sedhiou"	4259
"Casamance"	"Sedhiou"	4260
"Casamance"	"Sedhiou"	4261
"Casamance"	"Kolda"	4262
"Casamance"	"Kolda"	4263
"Casamance"	"Kolda"	4264
"Casamance"	"Kolda"	4265
"Casamance"	"Kolda"	4266
"Casamance"	"Kolda"	4267
"Casamance"	"Kolda"	4268
"Casamance"	"Kolda"	4269
"Casamance"	"Kolda"	4270
"Casamance"	"Kolda"	4271
"Casamance"	"Kolda"	4272
"Casamance"	"Kolda"	4273
"Casamance"	"Kolda"	4274
"Casamance"	"Kolda"	4275
"Casamance"	"Kolda"	4276
"Casamance"	"Kolda"	4277
"Casamance"	"Kolda"	4278
"Casamance"	"Kolda"	4279
"Casamance"	"Kolda"	4280
"Casamance"	"Kolda"	4281
"Casamance"	"Kolda"	4282
"Casamance"	"Kolda"	4283
"Casamance"	"Kolda"	4284
"Casamance"	"Kolda"	4285
"Casamance"	"Kolda"	4286
"Casamance"	"Kolda"	4287
"Casamance"	"Kolda"	4288
"Casamance"	"Kolda"	4289
"Casamance"	"Kolda"	4290
"Casamance"	"Kolda"	4291
"Bassin Arachidier"	"Kaolack"	4292
"Bassin Arachidier"	"Kaolack"	4293
"Bassin Arachidier"	"Kaolack"	4294
"Bassin Arachidier"	"Kaolack"	4295
"Bassin Arachidier"	"Kaolack"	4296
"Bassin Arachidier"	"Kaolack"	4297
"Bassin Arachidier"	"Kaolack"	4298
"Bassin Arachidier"	"Kaolack"	4299
"Bassin Arachidier"	"Kaolack"	4300
"Bassin Arachidier"	"Kaolack"	4301
"Bassin Arachidier"	"Kaolack"	4302
"Bassin Arachidier"	"Kaolack"	4303
"Bassin Arachidier"	"Kaolack"	4304
"Bassin Arachidier"	"Kaolack"	4305
"Bassin Arachidier"	"Kaolack"	4306
"Bassin Arachidier"	"Kaolack"	4307
"Bassin Arachidier"	"Kaolack"	4308
"Bassin Arachidier"	"Kaolack"	4309
"Bassin Arachidier"	"Kaolack"	4310
"Bassin Arachidier"	"Kaolack"	4311
"Bassin Arachidier"	"Kaolack"	4312
"Bassin Arachidier"	"Kaolack"	4313
"Bassin Arachidier"	"Kaolack"	4314
"Bassin Arachidier"	"Kaolack"	4315
"Bassin Arachidier"	"Kaolack"	4316
"Casamance"	"Kolda"	4317
"Casamance"	"Kolda"	4318
"Casamance"	"Kolda"	4319
"Casamance"	"Kolda"	4320
"Casamance"	"Kolda"	4321
"Casamance"	"Kolda"	4322
"Casamance"	"Kolda"	4323
"Casamance"	"Kolda"	4324
"Casamance"	"Kolda"	4325
"Casamance"	"Kolda"	4326
"Bassin Arachidier"	"Kaolack"	4327
"Bassin Arachidier"	"Kaolack"	4328
"Bassin Arachidier"	"Kaolack"	4329
"Bassin Arachidier"	"Kaolack"	4330
"Bassin Arachidier"	"Kaolack"	4331
"Bassin Arachidier"	"Kaolack"	4332
"Bassin Arachidier"	"Kaolack"	4333
"Bassin Arachidier"	"Kaolack"	4334
"Bassin Arachidier"	"Kaolack"	4335
"Bassin Arachidier"	"Kaolack"	4336
"Bassin Arachidier"	"Kaolack"	4337
"Bassin Arachidier"	"Kaolack"	4338
"Bassin Arachidier"	"Kaolack"	4339
"Bassin Arachidier"	"Kaolack"	4340
"Bassin Arachidier"	"Kaolack"	4341
"Bassin Arachidier"	"Kaolack"	4342
"Bassin Arachidier"	"Kaolack"	4343
"Bassin Arachidier"	"Kaolack"	4344
"Bassin Arachidier"	"Kaolack"	4345
"Bassin Arachidier"	"Kaolack"	4346
"Bassin Arachidier"	"Kaolack"	4347
"Bassin Arachidier"	"Kaolack"	4348
"Bassin Arachidier"	"Kaolack"	4349
"Bassin Arachidier"	"Kaolack"	4350
"Bassin Arachidier"	"Kaolack"	4351
"Bassin Arachidier"	"Kaolack"	4352
"Bassin Arachidier"	"Kaolack"	4353
"Bassin Arachidier"	"Kaolack"	4354
"Bassin Arachidier"	"Kaolack"	4355
"Bassin Arachidier"	"Kaolack"	4356
"Bassin Arachidier"	"Kaolack"	4357
"Bassin Arachidier"	"Kaolack"	4358
"Bassin Arachidier"	"Kaolack"	4359
"Bassin Arachidier"	"Kaolack"	4360
"Bassin Arachidier"	"Kaolack"	4361
"Bassin Arachidier"	"Kaolack"	4362
"Bassin Arachidier"	"Kaolack"	4363
"Bassin Arachidier"	"Kaolack"	4364
"Bassin Arachidier"	"Kaolack"	4365
"Bassin Arachidier"	"Kaolack"	4366
"Bassin Arachidier"	"Kaolack"	4367
"Bassin Arachidier"	"Kaolack"	4368
"Bassin Arachidier"	"Kaolack"	4369
"Bassin Arachidier"	"Kaolack"	4370
"Bassin Arachidier"	"Kaffrine"	4371
"Bassin Arachidier"	"Kaffrine"	4372
"Bassin Arachidier"	"Kaffrine"	4373
"Bassin Arachidier"	"Kaffrine"	4374
"Bassin Arachidier"	"Kaffrine"	4375
"Bassin Arachidier"	"Kaffrine"	4376
"Bassin Arachidier"	"Kaffrine"	4377
"Bassin Arachidier"	"Kaffrine"	4378
"Bassin Arachidier"	"Kaffrine"	4379
"Bassin Arachidier"	"Kaffrine"	4380
"Bassin Arachidier"	"Kaffrine"	4381
"Bassin Arachidier"	"Kaffrine"	4382
"Bassin Arachidier"	"Kaffrine"	4383
"Bassin Arachidier"	"Kaffrine"	4384
"Bassin Arachidier"	"Kaffrine"	4385
"Bassin Arachidier"	"Kaffrine"	4386
"Bassin Arachidier"	"Kaffrine"	4387
"Bassin Arachidier"	"Kaffrine"	4388
"Bassin Arachidier"	"Kaffrine"	4389
"Bassin Arachidier"	"Kaffrine"	4390
"Bassin Arachidier"	"Kaffrine"	4391
"Bassin Arachidier"	"Kaffrine"	4392
"Bassin Arachidier"	"Kaffrine"	4393
"Bassin Arachidier"	"Kaffrine"	4394
"Bassin Arachidier"	"Kaffrine"	4395
"Bassin Arachidier"	"Kaffrine"	4396
"Bassin Arachidier"	"Kaffrine"	4397
"Bassin Arachidier"	"Kaffrine"	4398
"Bassin Arachidier"	"Kaffrine"	4399
"Bassin Arachidier"	"Kaffrine"	4400
"Bassin Arachidier"	"Kaffrine"	4401
"Bassin Arachidier"	"Kaffrine"	4402
"Bassin Arachidier"	"Kaffrine"	4403
"Bassin Arachidier"	"Kaffrine"	4404
"Bassin Arachidier"	"Kaffrine"	4405
"Bassin Arachidier"	"Kaffrine"	4406
"Bassin Arachidier"	"Kaffrine"	4407
"Bassin Arachidier"	"Kaffrine"	4408
"Bassin Arachidier"	"Kaffrine"	4409
"Bassin Arachidier"	"Kaffrine"	4410
"Bassin Arachidier"	"Kaffrine"	4411
"Bassin Arachidier"	"Kaffrine"	4412
"Bassin Arachidier"	"Kaffrine"	4413
"Bassin Arachidier"	"Kaffrine"	4414
"Bassin Arachidier"	"Kaffrine"	4415
"Bassin Arachidier"	"Kaffrine"	4416
"Bassin Arachidier"	"Kaffrine"	4417
"Bassin Arachidier"	"Kaffrine"	4418
"Bassin Arachidier"	"Kaffrine"	4419
"Bassin Arachidier"	"Kaffrine"	4420
"Bassin Arachidier"	"Kaffrine"	4421
"Bassin Arachidier"	"Kaffrine"	4422
"Bassin Arachidier"	"Kaffrine"	4423
"Bassin Arachidier"	"Kaffrine"	4424
"Bassin Arachidier"	"Kaffrine"	4425
"Bassin Arachidier"	"Kaffrine"	4426
"Bassin Arachidier"	"Kaffrine"	4427
"Bassin Arachidier"	"Kaffrine"	4428
"Bassin Arachidier"	"Kaffrine"	4429
"Bassin Arachidier"	"Kaffrine"	4430
"Bassin Arachidier"	"Kaffrine"	4431
"Bassin Arachidier"	"Kaffrine"	4432
"Bassin Arachidier"	"Kaffrine"	4433
"Bassin Arachidier"	"Kaffrine"	4434
"Bassin Arachidier"	"Kaffrine"	4435
"Bassin Arachidier"	"Kaffrine"	4436
"Bassin Arachidier"	"Kaffrine"	4437
"Bassin Arachidier"	"Kaffrine"	4438
"Bassin Arachidier"	"Kaffrine"	4439
"Bassin Arachidier"	"Kaffrine"	4440
"Bassin Arachidier"	"Kaffrine"	4441
"Bassin Arachidier"	"Kaffrine"	4442
